year	district	crop	season	irrigation	soil_type	seed_variety	field_area	rainfall	yield
2021	kalahandi	sugarcane	kharif	lift	red_black	hyv	0.96	826	92232
2021	kalahandi	sugarcane	rabi	drip	saline	local	2.52	56	73003
2021	kalahandi	turmeric	kharif	none	lateritic	hybrid	3.84	1075	5049
2021	kalahandi	turmeric	rabi	canal	lateritic	hyv	0.77	77	4967
2021	kandhamal	rice	kharif	none	red_black	hybrid	1.54	810	3264
2021	kandhamal	rice	zaid	canal	lateritic	hybrid	3.97	213	3300
2021	kandhamal	maize	kharif	none	red_black	local	3.5	1252	2594
2021	kandhamal	maize	rabi	lift	saline	hybrid	1.13	299	3266
2021	kandhamal	maize	zaid	tubewell	red_black	hybrid	3.84	89	4985
2021	kandhamal	wheat	kharif	none	lateritic	hybrid	4.18	1491	3634
2021	kandhamal	wheat	rabi	canal	alluvial	hybrid	1.31	51	5473
2021	kandhamal	wheat	zaid	canal	saline	hyv	0.69	147	3084
2021	kandhamal	groundnut	kharif	drip	lateritic	local	4.46	1403	2520
2021	kandhamal	groundnut	rabi	drip	saline	hyv	0.93	291	2393
2021	kandhamal	groundnut	zaid	none	lateritic	hyv	2.6	124	2096
2021	kandhamal	mung	kharif	lift	red_black	local	4.48	1315	836
2021	kandhamal	mung	rabi	canal	lateritic	hybrid	2.94	132	1370
2021	kandhamal	mung	zaid	lift	saline	local	2.32	239	634
2021	kandhamal	cotton	kharif	drip	red_black	hyv	2.67	972	1879
2021	kandhamal	cotton	rabi	canal	red_black	local	4.38	131	1499
2021	kandhamal	sugarcane	kharif	canal	alluvial	hybrid	2.26	976	109034
2021	kandhamal	sugarcane	rabi	tubewell	red_black	local	3.9	140	78778
2021	kandhamal	turmeric	kharif	lift	lateritic	hyv	2.51	993	5139
2021	kandhamal	turmeric	rabi	drip	red_black	local	3.41	292	4561
2021	kendrapara	rice	kharif	tubewell	lateritic	local	4.65	1383	2891
2021	kendrapara	rice	zaid	drip	alluvial	local	3.22	150	3741
2021	kendrapara	maize	kharif	tubewell	saline	local	1.1	1068	2792
2021	kendrapara	maize	rabi	canal	alluvial	hybrid	2.13	67	4495
2021	kendrapara	maize	zaid	lift	red_black	hybrid	0.68	207	4393
2021	kendrapara	wheat	kharif	none	alluvial	hybrid	3.92	1051	3936
2021	kendrapara	wheat	rabi	canal	lateritic	hybrid	3.29	126	3926
2021	kendrapara	wheat	zaid	lift	alluvial	local	4.77	268	3105
2021	kendrapara	groundnut	kharif	none	alluvial	hyv	4.84	947	2571
2021	kendrapara	groundnut	rabi	lift	saline	hybrid	0.67	152	1920
2021	kendrapara	groundnut	zaid	none	saline	local	2.63	83	1412
2021	kendrapara	mung	kharif	lift	red_black	local	3.69	1162	936
2021	kendrapara	mung	rabi	none	alluvial	hybrid	1.97	101	1087
2021	kendrapara	mung	zaid	canal	saline	local	2.5	87	750
2021	kendrapara	cotton	kharif	tubewell	alluvial	local	4.92	1220	1767
2021	kendrapara	cotton	rabi	none	alluvial	hybrid	4.72	122	1708
2021	kendrapara	sugarcane	kharif	none	saline	hyv	1.12	901	54418
2021	kendrapara	sugarcane	rabi	lift	red_black	hyv	4.55	284	76988
2021	kendrapara	turmeric	kharif	tubewell	saline	local	2.59	1197	4022
2021	kendrapara	turmeric	rabi	drip	red_black	hyv	4.78	242	6687
2021	keonjhar	rice	kharif	none	saline	hybrid	1.44	1099	2544
2021	keonjhar	rice	rabi	none	red_black	hyv	4.14	269	2852
2021	keonjhar	rice	zaid	canal	alluvial	hybrid	2.98	72	3530
2021	keonjhar	maize	kharif	lift	lateritic	local	1.85	972	2985
2021	keonjhar	maize	rabi	canal	lateritic	hyv	1.88	69	4477
2021	keonjhar	maize	zaid	lift	lateritic	local	1.71	135	3229
2021	keonjhar	wheat	kharif	tubewell	saline	hybrid	1.65	811	3430
2021	keonjhar	wheat	rabi	tubewell	red_black	hyv	3.98	107	3898
2021	keonjhar	wheat	zaid	lift	lateritic	hyv	3.02	226	3054
2021	keonjhar	groundnut	kharif	lift	lateritic	local	2.82	1072	2118
2021	keonjhar	groundnut	rabi	none	alluvial	local	3.18	273	1817
2021	keonjhar	groundnut	zaid	canal	red_black	hyv	3.84	73	2311
2021	keonjhar	mung	kharif	lift	red_black	local	1.95	816	903
2021	keonjhar	mung	rabi	none	lateritic	hyv	2.9	159	854
2021	keonjhar	mung	zaid	none	red_black	hyv	4.31	238	957
2021	keonjhar	cotton	kharif	none	red_black	local	2.55	1335	1364
2021	keonjhar	cotton	rabi	canal	red_black	local	2.56	146	1395
2021	keonjhar	sugarcane	kharif	none	saline	hybrid	4.83	1225	62102
2021	keonjhar	sugarcane	rabi	canal	saline	hyv	1.09	243	79872
2021	keonjhar	turmeric	kharif	tubewell	saline	hybrid	4.66	868	5377
2021	keonjhar	turmeric	rabi	canal	red_black	hybrid	0.89	182	5770
2021	khordha	rice	kharif	drip	alluvial	local	1.17	970	4098
2021	khordha	rice	zaid	none	alluvial	hybrid	1.89	166	3112
2021	khordha	maize	kharif	drip	saline	local	1.81	1221	3016
2021	khordha	maize	rabi	lift	alluvial	hyv	4.55	113	4025
2021	khordha	maize	zaid	lift	red_black	hyv	3.16	56	3680
2021	khordha	wheat	kharif	lift	saline	hybrid	2.48	1214	2953
2021	khordha	wheat	rabi	lift	alluvial	hybrid	4.7	96	4225
2021	khordha	wheat	zaid	lift	saline	hyv	4.6	248	3102
2021	khordha	groundnut	kharif	none	alluvial	hybrid	2.53	1241	2713
2021	khordha	groundnut	rabi	canal	lateritic	hybrid	3.92	256	2984
2021	khordha	groundnut	zaid	none	saline	hyv	3.88	102	1776
2021	khordha	mung	kharif	canal	lateritic	hybrid	2.82	1315	1304
2021	khordha	mung	rabi	lift	saline	local	3.84	213	698
2021	khordha	mung	zaid	canal	alluvial	hybrid	3.37	85	1415
2021	khordha	cotton	kharif	none	saline	local	1.68	1232	1115
2021	khordha	cotton	rabi	none	saline	hybrid	3.75	150	1082
2021	khordha	sugarcane	kharif	tubewell	lateritic	local	3.93	966	79497
2021	khordha	sugarcane	rabi	drip	alluvial	hyv	1.36	198	122661
2021	khordha	turmeric	kharif	tubewell	alluvial	hybrid	4.98	963	7587
2021	khordha	turmeric	rabi	lift	alluvial	hybrid	1.19	297	6738
2021	koraput	rice	kharif	tubewell	lateritic	hyv	0.91	806	3862
2021	koraput	rice	zaid	canal	red_black	local	2.32	57	2672
2021	koraput	maize	kharif	tubewell	lateritic	local	3.54	1134	3150
2021	koraput	maize	rabi	canal	alluvial	local	1.77	206	4072
2021	koraput	maize	zaid	lift	saline	local	4.97	66	2582
2021	koraput	wheat	kharif	drip	red_black	hybrid	2.48	1064	3676
2021	koraput	wheat	rabi	drip	lateritic	hyv	1.54	240	4692
2021	koraput	wheat	zaid	canal	lateritic	local	3.64	227	3462
2021	koraput	groundnut	kharif	none	saline	hybrid	2.92	1314	1666
2021	koraput	groundnut	rabi	none	saline	hybrid	2.2	219	1782
2021	koraput	groundnut	zaid	tubewell	alluvial	hyv	4.47	271	2617
2021	koraput	mung	kharif	none	alluvial	hyv	3.43	1394	890
2021	koraput	mung	rabi	tubewell	alluvial	hyv	0.51	248	1305
2021	koraput	mung	zaid	none	alluvial	hyv	0.74	89	989
2021	koraput	cotton	kharif	lift	red_black	local	2.51	831	1083
2021	koraput	cotton	rabi	drip	alluvial	hybrid	3.38	269	2261
2021	koraput	sugarcane	kharif	none	saline	local	2.31	1415	49825
2021	koraput	sugarcane	rabi	lift	lateritic	hybrid	4.42	126	79709
2021	koraput	turmeric	kharif	drip	red_black	local	3.47	950	4227
2021	koraput	turmeric	rabi	drip	red_black	hybrid	1.33	211	6447
2021	malkangiri	rice	kharif	canal	alluvial	local	2.39	1406	2933
2021	malkangiri	rice	zaid	drip	saline	local	1.27	150	2449
2021	malkangiri	maize	kharif	tubewell	alluvial	hybrid	0.65	817	4185
2021	malkangiri	maize	rabi	tubewell	alluvial	hyv	0.76	94	4660
2021	malkangiri	maize	zaid	lift	lateritic	hybrid	4.56	118	3641
2021	malkangiri	wheat	kharif	tubewell	red_black	hybrid	2.22	1457	4170
2021	malkangiri	wheat	rabi	canal	red_black	hybrid	3.56	280	4660
2021	malkangiri	wheat	zaid	none	alluvial	local	0.55	257	3142
2021	malkangiri	groundnut	kharif	tubewell	red_black	local	3.46	1217	1974
2021	malkangiri	groundnut	rabi	drip	alluvial	hybrid	0.91	294	3447
2021	malkangiri	groundnut	zaid	tubewell	saline	hyv	1.62	282	1708
2021	malkangiri	mung	kharif	canal	saline	hyv	4.2	860	946
2021	malkangiri	mung	rabi	tubewell	saline	hybrid	3.92	285	775
2021	malkangiri	mung	zaid	canal	lateritic	hyv	1.93	278	1157
2021	malkangiri	cotton	kharif	canal	alluvial	hyv	2.1	1235	1833
2021	malkangiri	cotton	rabi	canal	alluvial	hybrid	2.9	144	1846
2021	malkangiri	sugarcane	kharif	canal	alluvial	local	4.43	1078	89507
2021	malkangiri	sugarcane	rabi	drip	lateritic	local	2.09	165	85497
2021	malkangiri	turmeric	kharif	lift	lateritic	hybrid	2.16	1209	5913
2021	malkangiri	turmeric	rabi	lift	lateritic	local	4.82	59	3842
2021	mayurbhanj	rice	kharif	lift	saline	hyv	3.22	1341	2887
2021	mayurbhanj	rice	zaid	drip	alluvial	local	2.18	259	3371
2021	mayurbhanj	maize	kharif	lift	lateritic	local	3.87	990	3746
2021	mayurbhanj	maize	rabi	drip	saline	local	1.25	208	3036
2021	mayurbhanj	maize	zaid	tubewell	alluvial	hyv	2.38	166	3970
2021	mayurbhanj	wheat	kharif	drip	saline	local	1.35	1424	2776
2021	mayurbhanj	wheat	rabi	drip	lateritic	hybrid	4.62	293	4925
2021	mayurbhanj	wheat	zaid	drip	lateritic	local	1.94	172	3697
2021	mayurbhanj	groundnut	kharif	lift	saline	hybrid	2.73	1181	2045
2021	mayurbhanj	groundnut	rabi	lift	alluvial	hyv	1.05	94	2320
2021	mayurbhanj	groundnut	zaid	none	red_black	hybrid	4.16	101	1977
2021	mayurbhanj	mung	kharif	drip	lateritic	hybrid	0.88	1212	1491
2021	mayurbhanj	mung	rabi	none	alluvial	local	4.54	62	824
2021	mayurbhanj	mung	zaid	lift	saline	local	4.28	291	751
2021	mayurbhanj	cotton	kharif	none	red_black	hybrid	3.43	834	1377
2021	mayurbhanj	cotton	rabi	canal	alluvial	local	1.85	182	1354
2021	mayurbhanj	sugarcane	kharif	drip	saline	hyv	1.19	1356	80901
2021	mayurbhanj	sugarcane	rabi	lift	lateritic	local	3.16	214	72361
2021	mayurbhanj	turmeric	kharif	canal	saline	hyv	1.22	938	4794
2021	mayurbhanj	turmeric	rabi	canal	alluvial	hyv	3.29	88	6453
2021	nabarangpur	rice	kharif	none	lateritic	local	2.02	1383	2529
2021	nabarangpur	rice	zaid	lift	saline	hybrid	4.74	291	2421
2021	nabarangpur	maize	kharif	canal	saline	local	4.62	1358	2939
2021	nabarangpur	maize	rabi	none	red_black	hyv	2.9	71	3842
2021	nabarangpur	maize	zaid	lift	red_black	local	3.33	207	2807
2021	nabarangpur	wheat	kharif	lift	saline	local	4.71	1141	2412
2021	nabarangpur	wheat	rabi	lift	lateritic	hybrid	4.62	247	4214
2021	nabarangpur	wheat	zaid	canal	alluvial	hyv	1.62	175	4810
2021	nabarangpur	groundnut	kharif	canal	alluvial	hybrid	1.24	874	2725
2021	nabarangpur	groundnut	rabi	tubewell	saline	hybrid	3.28	74	2387
2021	nabarangpur	groundnut	zaid	none	alluvial	hyv	2.71	93	2069
2021	nabarangpur	mung	kharif	none	saline	hyv	0.78	1389	718
2021	nabarangpur	mung	rabi	tubewell	alluvial	local	3.63	240	1161
2021	nabarangpur	mung	zaid	drip	alluvial	hybrid	1.39	103	1423
2021	nabarangpur	cotton	kharif	lift	alluvial	local	1.84	1100	1314
2021	nabarangpur	cotton	rabi	canal	red_black	hyv	1.79	249	1710
2021	nabarangpur	sugarcane	kharif	canal	saline	hyv	0.62	1347	77137
2021	nabarangpur	sugarcane	rabi	lift	lateritic	local	1.92	297	62184
2021	nabarangpur	turmeric	kharif	none	saline	hyv	1.95	1422	3986
2021	nabarangpur	turmeric	rabi	none	saline	hybrid	0.65	192	4502
2021	nayagarh	rice	kharif	canal	alluvial	hyv	3.63	970	4751
2021	nayagarh	rice	zaid	drip	red_black	local	1.71	298	3136
2021	nayagarh	maize	kharif	canal	alluvial	hybrid	4.16	1162	5036
2021	nayagarh	maize	rabi	drip	alluvial	hyv	2.06	236	5291
2021	nayagarh	maize	zaid	none	red_black	hyv	1.67	208	3675
2021	nayagarh	wheat	kharif	lift	red_black	local	3.21	1207	2726
2021	nayagarh	wheat	rabi	none	saline	hyv	0.51	200	2530
2021	nayagarh	wheat	zaid	tubewell	alluvial	hybrid	1.9	80	5164
2021	nayagarh	groundnut	kharif	drip	red_black	local	4.98	1359	2163
2021	nayagarh	groundnut	rabi	tubewell	lateritic	local	4.12	103	1851
2021	nayagarh	groundnut	zaid	drip	saline	hyv	3.96	239	2325
2021	nayagarh	mung	kharif	none	lateritic	hybrid	2.17	1367	1096
2021	nayagarh	mung	rabi	lift	red_black	hybrid	4.87	218	1180
2021	nayagarh	mung	zaid	lift	alluvial	local	2.26	228	868
2021	nayagarh	cotton	kharif	canal	alluvial	hyv	1.77	1414	1787
2021	nayagarh	cotton	rabi	tubewell	lateritic	hybrid	1.57	83	1919
2021	nayagarh	sugarcane	kharif	tubewell	alluvial	local	3.22	1069	84987
2021	nayagarh	sugarcane	rabi	none	alluvial	hyv	2.69	297	82362
2021	nayagarh	turmeric	kharif	drip	saline	local	3.18	1495	3587
2021	nayagarh	turmeric	rabi	none	alluvial	hybrid	4.28	211	6031
2021	nuapada	rice	kharif	canal	lateritic	local	0.91	948	3478
2021	nuapada	rice	zaid	lift	alluvial	local	2.01	136	2821
2021	nuapada	maize	kharif	drip	alluvial	hyv	1.23	990	4784
2021	nuapada	maize	rabi	none	alluvial	hybrid	3.45	166	3546
2021	nuapada	maize	zaid	tubewell	lateritic	local	1.91	170	3708
2021	nuapada	wheat	kharif	none	saline	hyv	4.78	1085	2470
2021	nuapada	wheat	rabi	canal	saline	hybrid	3.64	271	3834
2021	nuapada	wheat	zaid	drip	lateritic	hybrid	4.53	242	3976
2021	nuapada	groundnut	kharif	none	red_black	hyv	3.86	1386	2270
2021	nuapada	groundnut	rabi	canal	lateritic	hybrid	1.73	174	3004
2021	nuapada	groundnut	zaid	lift	saline	local	4.43	133	1431
2021	nuapada	mung	kharif	drip	saline	local	2.13	941	950
2021	nuapada	mung	rabi	lift	alluvial	hybrid	2.91	145	1034
2021	nuapada	mung	zaid	lift	saline	local	1.47	152	680
2021	nuapada	cotton	kharif	none	red_black	local	2.27	1205	1034
2021	nuapada	cotton	rabi	tubewell	saline	local	2.17	185	1023
2021	nuapada	sugarcane	kharif	none	saline	hyv	4.27	1401	62021
2021	nuapada	sugarcane	rabi	none	alluvial	local	3.14	92	73481
2021	nuapada	turmeric	kharif	none	lateritic	hybrid	0.63	823	4797
2021	nuapada	turmeric	rabi	drip	red_black	hyv	1.21	291	5441
2021	puri	rice	kharif	lift	red_black	hybrid	2.6	1036	4086
2021	puri	rice	zaid	drip	lateritic	hyv	0.69	186	4069
2021	puri	maize	kharif	lift	alluvial	local	4.38	1304	3769
2021	puri	maize	rabi	canal	red_black	hyv	4.15	201	4974
2021	puri	maize	zaid	tubewell	alluvial	hyv	1.79	204	4863
2021	puri	wheat	kharif	canal	red_black	hyv	1.51	1370	3558
2021	puri	wheat	rabi	none	alluvial	hybrid	2.97	211	4103
2021	puri	wheat	zaid	canal	lateritic	hyv	4.49	245	4477
2021	puri	groundnut	kharif	canal	saline	hyv	1.21	1179	1878
2021	puri	groundnut	rabi	tubewell	alluvial	hyv	3.27	229	2483
2021	puri	groundnut	zaid	lift	saline	local	1.56	76	1818
2021	puri	mung	kharif	lift	lateritic	hyv	2.94	810	912
2021	puri	mung	rabi	canal	saline	hybrid	1.19	285	984
2021	puri	mung	zaid	lift	alluvial	local	1.39	66	1107
2021	puri	cotton	kharif	canal	red_black	local	0.82	1497	1718
2021	puri	cotton	rabi	none	alluvial	hyv	1.54	293	1701
2021	puri	sugarcane	kharif	none	saline	hyv	4.14	855	59324
2021	puri	sugarcane	rabi	canal	saline	hybrid	0.78	115	72783
2021	puri	turmeric	kharif	canal	alluvial	local	1.6	1252	5255
2021	puri	turmeric	rabi	drip	red_black	local	3.69	237	6227
2021	rayagada	rice	kharif	canal	lateritic	local	3.56	1278	2965
2021	rayagada	rice	zaid	canal	saline	local	3.08	244	2440
2021	rayagada	maize	kharif	drip	saline	hyv	4.84	1214	3855
2021	rayagada	maize	rabi	drip	lateritic	hyv	1.99	191	4753
2021	rayagada	maize	zaid	tubewell	lateritic	hyv	3.71	210	3926
2021	rayagada	wheat	kharif	drip	saline	hyv	2.96	1279	2710
2021	rayagada	wheat	rabi	none	lateritic	local	4.97	266	2955
2021	rayagada	wheat	zaid	lift	alluvial	hybrid	1.69	256	4452
2021	rayagada	groundnut	kharif	none	lateritic	local	0.61	1300	1638
2021	rayagada	groundnut	rabi	tubewell	lateritic	local	4.33	230	1832
2021	rayagada	groundnut	zaid	drip	saline	local	4.04	194	1582
2021	rayagada	mung	kharif	lift	red_black	hyv	0.68	936	1067
2021	rayagada	mung	rabi	canal	lateritic	local	4.17	279	1030
2021	rayagada	mung	zaid	lift	saline	hybrid	4.37	116	874
2021	rayagada	cotton	kharif	tubewell	saline	hyv	4.63	963	1304
2021	rayagada	cotton	rabi	tubewell	red_black	hybrid	1.13	225	1523
2021	rayagada	sugarcane	kharif	tubewell	alluvial	hybrid	0.92	800	107656
2021	rayagada	sugarcane	rabi	none	saline	hybrid	1.35	94	66587
2021	rayagada	turmeric	kharif	drip	red_black	hyv	1.12	1306	6467
2021	rayagada	turmeric	rabi	none	lateritic	hybrid	0.54	134	4996
2021	sambalpur	rice	kharif	canal	alluvial	hyv	4.29	929	4412
2021	sambalpur	rice	zaid	none	saline	hyv	2.46	209	2430
2021	sambalpur	maize	kharif	none	lateritic	hybrid	4.82	803	3327
2021	sambalpur	maize	rabi	lift	red_black	local	1.46	248	2958
2021	sambalpur	maize	zaid	lift	lateritic	local	2.72	105	3267
2021	sambalpur	wheat	kharif	tubewell	alluvial	hyv	4.49	834	4258
2021	sambalpur	wheat	rabi	lift	saline	hyv	3.79	255	2554
2021	sambalpur	wheat	zaid	lift	alluvial	local	3.01	146	2933
2021	sambalpur	groundnut	kharif	none	red_black	hybrid	1.91	1111	2333
2021	sambalpur	groundnut	rabi	tubewell	red_black	local	3.78	171	1860
2021	sambalpur	groundnut	zaid	canal	alluvial	local	4.54	222	2212
2021	sambalpur	mung	kharif	lift	saline	hyv	2.78	1230	792
2021	sambalpur	mung	rabi	tubewell	red_black	hybrid	4.67	160	1323
2021	sambalpur	mung	zaid	tubewell	alluvial	local	1.6	256	1025
2021	sambalpur	cotton	kharif	drip	red_black	hybrid	4.31	1213	2131
2021	sambalpur	cotton	rabi	canal	saline	hybrid	0.82	118	1471
2021	sambalpur	sugarcane	kharif	canal	saline	hybrid	3.14	1022	68745
2021	sambalpur	sugarcane	rabi	drip	saline	hybrid	3.08	121	85556
2021	sambalpur	turmeric	kharif	drip	alluvial	hyv	3.19	1237	6984
2021	sambalpur	turmeric	rabi	none	red_black	hyv	0.56	229	4299
2021	sonepur	rice	kharif	tubewell	lateritic	hyv	3.99	1021	3722
2021	sonepur	rice	rabi	tubewell	red_black	hyv	0.96	233	3036
2021	sonepur	rice	zaid	drip	alluvial	hybrid	4.4	207	3938
2021	sonepur	maize	kharif	canal	red_black	local	1.63	874	3064
2021	sonepur	maize	rabi	tubewell	saline	hyv	3.84	274	3796
2021	sonepur	maize	zaid	tubewell	lateritic	local	4.17	230	4109
2021	sonepur	wheat	kharif	canal	saline	hyv	1.28	1452	3452
2021	sonepur	wheat	rabi	tubewell	red_black	hyv	3.72	228	4357
2021	sonepur	wheat	zaid	lift	alluvial	hybrid	3.98	282	4268
2021	sonepur	groundnut	kharif	tubewell	lateritic	hyv	2.87	1294	2518
2021	sonepur	groundnut	rabi	none	red_black	hybrid	2.96	67	2484
2021	sonepur	groundnut	zaid	lift	alluvial	hyv	3.64	101	2870
2021	sonepur	mung	kharif	canal	red_black	hyv	1.88	1388	1186
2021	sonepur	mung	rabi	drip	red_black	hyv	0.61	181	1260
2021	sonepur	mung	zaid	lift	saline	hybrid	1.71	149	952
2021	sonepur	cotton	kharif	tubewell	lateritic	local	4.35	1255	1594
2021	sonepur	cotton	rabi	tubewell	lateritic	hyv	4.12	189	1432
2021	sonepur	sugarcane	kharif	none	lateritic	hyv	0.88	807	72524
2021	sonepur	sugarcane	rabi	none	saline	hyv	2.1	165	56546
2021	sonepur	turmeric	kharif	drip	saline	hyv	1.99	1335	5021
2021	sonepur	turmeric	rabi	lift	red_black	hyv	3.88	176	4845
2021	sundargarh	rice	kharif	canal	alluvial	local	1.65	805	3554
2021	sundargarh	rice	rabi	lift	saline	hyv	2.84	256	2764
2021	sundargarh	rice	zaid	drip	lateritic	hyv	3.57	156	3577
2021	sundargarh	maize	kharif	lift	red_black	hyv	1.96	1062	3400
2021	sundargarh	maize	rabi	canal	red_black	local	3.96	170	3695
2021	sundargarh	maize	zaid	canal	alluvial	local	4.11	101	4355
2021	sundargarh	wheat	kharif	drip	saline	hybrid	4.99	1038	3112
2021	sundargarh	wheat	rabi	canal	saline	local	3.79	295	2782
2021	sundargarh	wheat	zaid	tubewell	saline	local	0.71	257	2786
2021	sundargarh	groundnut	kharif	canal	lateritic	local	2.81	977	2102
2021	sundargarh	groundnut	rabi	none	red_black	hybrid	0.72	186	2325
2021	sundargarh	groundnut	zaid	tubewell	alluvial	hybrid	4.0	67	2772
2021	sundargarh	mung	kharif	tubewell	red_black	hybrid	3.1	1243	1230
2021	sundargarh	mung	rabi	none	saline	hybrid	2.68	260	882
2021	sundargarh	mung	zaid	drip	saline	local	4.28	89	791
2021	sundargarh	cotton	kharif	drip	red_black	local	1.44	1076	1508
2021	sundargarh	cotton	rabi	drip	alluvial	hyv	1.93	102	1702
2021	sundargarh	sugarcane	kharif	canal	saline	hybrid	2.71	814	89415
2021	sundargarh	sugarcane	rabi	drip	red_black	hyv	3.38	196	110391
2021	sundargarh	turmeric	kharif	canal	alluvial	hyv	3.13	1361	6305
2021	sundargarh	turmeric	rabi	none	lateritic	hybrid	4.92	233	4251
2022	angul	rice	kharif	drip	red_black	hyv	1.16	845	4569
2022	angul	rice	zaid	none	red_black	hybrid	3.2	135	3371
2022	angul	maize	kharif	drip	red_black	hybrid	4.29	995	4169
2022	angul	maize	rabi	canal	lateritic	local	1.52	162	3668
2022	angul	maize	zaid	lift	saline	hyv	2.9	206	2999
2022	angul	wheat	kharif	canal	alluvial	hybrid	1.89	1235	4638
2022	angul	wheat	rabi	canal	lateritic	local	0.52	235	3551
2022	angul	wheat	zaid	tubewell	red_black	hybrid	2.84	181	4069
2022	angul	groundnut	kharif	canal	alluvial	hybrid	2.39	1025	2742
2022	angul	groundnut	rabi	tubewell	saline	local	3.82	190	1655
2022	angul	groundnut	zaid	lift	red_black	local	2.57	124	2181
2022	angul	mung	kharif	drip	lateritic	local	4.32	802	1022
2022	angul	mung	rabi	lift	saline	local	4.3	297	643
2022	angul	mung	zaid	none	red_black	local	4.92	278	807
2022	angul	cotton	kharif	none	saline	hybrid	2.75	950	1126
2022	angul	cotton	rabi	lift	red_black	hyv	3.03	190	1478
2022	angul	sugarcane	kharif	drip	alluvial	hyv	4.68	1271	98412
2022	angul	sugarcane	rabi	tubewell	lateritic	hybrid	2.63	178	96046
2022	angul	turmeric	kharif	drip	alluvial	local	4.48	1495	5253
2022	angul	turmeric	rabi	drip	alluvial	local	3.69	300	6228
2022	balangir	rice	kharif	lift	red_black	hyv	4.43	1442	3702
2022	balangir	rice	zaid	none	red_black	hyv	4.93	230	2944
2022	balangir	maize	kharif	canal	alluvial	hybrid	4.06	1121	4832
2022	balangir	maize	rabi	canal	lateritic	hybrid	2.86	274	5159
2022	balangir	maize	zaid	drip	alluvial	hyv	3.87	66	4878
2022	balangir	wheat	kharif	canal	alluvial	hyv	2.72	1394	3686
2022	balangir	wheat	rabi	canal	red_black	hybrid	4.94	210	4756
2022	balangir	wheat	zaid	lift	lateritic	hyv	4.22	117	3233
2022	balangir	groundnut	kharif	drip	saline	hyv	1.42	959	1844
2022	balangir	groundnut	rabi	none	saline	hyv	0.86	152	1525
2022	balangir	groundnut	zaid	none	lateritic	local	4.71	204	1954
2022	balangir	mung	kharif	none	red_black	hybrid	0.9	1359	1113
2022	balangir	mung	rabi	none	lateritic	hybrid	3.41	214	1012
2022	balangir	mung	zaid	lift	alluvial	hybrid	3.95	56	1324
2022	balangir	cotton	kharif	lift	alluvial	hyv	2.25	1410	1800
2022	balangir	cotton	rabi	none	alluvial	local	2.55	173	1174
2022	balangir	sugarcane	kharif	tubewell	lateritic	hyv	2.99	1029	100288
2022	balangir	sugarcane	rabi	canal	saline	hybrid	1.87	285	87409
2022	balangir	turmeric	kharif	none	lateritic	hybrid	1.92	1135	4881
2022	balangir	turmeric	rabi	lift	saline	hybrid	4.02	299	4881
2022	balasore	rice	kharif	tubewell	red_black	hyv	3.61	1298	3240
2022	balasore	rice	zaid	none	lateritic	hybrid	4.54	132	2860
2022	balasore	maize	kharif	canal	red_black	hybrid	0.69	1125	4964
2022	balasore	maize	rabi	lift	alluvial	hyv	1.07	172	3665
2022	balasore	maize	zaid	drip	lateritic	hybrid	1.73	117	5346
2022	balasore	wheat	kharif	none	red_black	hyv	4.92	907	3256
2022	balasore	wheat	rabi	none	red_black	local	1.89	63	2925
2022	balasore	wheat	zaid	none	lateritic	local	4.9	267	3046
2022	balasore	groundnut	kharif	none	lateritic	hyv	2.91	1132	2035
2022	balasore	groundnut	rabi	lift	alluvial	hybrid	0.67	274	2835
2022	balasore	groundnut	zaid	lift	saline	hybrid	0.74	109	2207
2022	balasore	mung	kharif	canal	red_black	hyv	2.42	1221	1035
2022	balasore	mung	rabi	lift	red_black	local	4.62	259	1009
2022	balasore	mung	zaid	lift	saline	hyv	4.16	105	704
2022	balasore	cotton	kharif	tubewell	red_black	hyv	1.48	1477	1655
2022	balasore	cotton	rabi	tubewell	alluvial	hyv	3.12	165	1820
2022	balasore	sugarcane	kharif	tubewell	lateritic	hybrid	2.48	1202	85930
2022	balasore	sugarcane	rabi	drip	lateritic	hybrid	0.67	72	107682
2022	balasore	turmeric	kharif	canal	red_black	hybrid	3.48	1032	6256
2022	balasore	turmeric	rabi	tubewell	lateritic	hyv	0.91	238	6107
2022	bargarh	rice	kharif	canal	alluvial	hybrid	2.06	1350	4862
2022	bargarh	rice	rabi	lift	saline	local	4.76	126	2470
2022	bargarh	rice	zaid	canal	saline	hyv	3.69	236	2667
2022	bargarh	maize	kharif	none	red_black	hybrid	3.34	1090	3588
2022	bargarh	maize	rabi	none	saline	hyv	3.83	206	3110
2022	bargarh	maize	zaid	none	saline	local	2.49	292	2282
2022	bargarh	wheat	kharif	tubewell	lateritic	local	2.81	1378	2950
2022	bargarh	wheat	rabi	drip	alluvial	hybrid	4.25	75	4918
2022	bargarh	wheat	zaid	tubewell	red_black	hyv	3.5	277	3732
2022	bargarh	groundnut	kharif	none	red_black	hybrid	1.42	1260	2241
2022	bargarh	groundnut	rabi	canal	alluvial	hybrid	4.98	234	3051
2022	bargarh	groundnut	zaid	tubewell	saline	hyv	3.49	298	2283
2022	bargarh	mung	kharif	tubewell	alluvial	local	2.41	1156	1167
2022	bargarh	mung	rabi	none	saline	hybrid	4.19	278	707
2022	bargarh	mung	zaid	tubewell	saline	hyv	2.54	241	783
